date	city	tweet_id	raw_tweet	language	processed_tweets	Man_anger	Man_fear	Man_sadness	Man_disgust	Man_joy	Man_anger-disgust	GloVe_anger	GloVe_fear	GloVe_sadness	GloVe_disgust	GloVe_joy	GloVe_anger-disgust
2023-05-05	adet	tag:search.twitter.com,2005:1654396139909664774	@astrobebik @littlekevinnn 11 adet zeytin	tr	astrobebik littlekevinnn 11 adet zeytin							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654396372680863746	RT @yagmurderin22: linke tıklayarak 700 adet pornomu izleyebilirsiniz. Click on the link. Watch my 700 pieces of porn😎🍆💦💦💦💦satın almak iste…	tr	rt yagmurderin22 linke tıklayarak 700 adet pornomu izleyebilirsiniz click on the link watch my 700 pieces of porn satın almak iste							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654397759338708993	RT @Durullice: Bir adet Günü zor tamamlamış Duru Allah cezamı verdi bugün 🥹 https://t.co/VhXM5ZmoUO	tr	rt durullice bir adet günü zor tamamlamış duru allah cezamı verdi bugün t co vhxm5zmouo							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654400620252520449	@GalatasaraySK Galatasaray Başakşehir macına 1 adet batı üst bilet var ilgilenen yazsın.. #Galatasaray… https://t.co/af63TXucAb	tr	galatasaraysk galatasaray başakşehir macına 1 adet batı üst bilet var ilgilenen yazsın galatasaray t co af63txucab							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654400581656608768	#cwene 1milyon TL talep sınırlaması var. Lot 119 tl yerine 20 TL olsa 6 katı fazla 20milyon adet  lot talebi olurdu. panige gerek yok!!	tr	cwene 1milyon tl talep sınırlaması var lot 119 tl yerine 20 tl olsa 6 katı fazla 20milyon adet lot talebi olurdu panige gerek yok							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654402556754370561	@GalatasaraySK ** 2 adet bilet lazımmm ** devredecek varsa ulaşsın	tr	galatasaraysk 2 adet bilet lazımmm devredecek varsa ulaşsın							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654402843250401280	@TribunDoluluk @ys_market Galatasaray Başakşehir maçına 2 adet GÜNEY ÜST 2000₺ - 1 adet KUZEY ÜST 1100₺ - 1 adet KU… https://t.co/O6OH1JKJsK	tr	tribundoluluk ys_market galatasaray başakşehir maçına 2 adet güney üst 2000 1 adet kuzey üst 1100 1 adet ku t co o6oh1jkjsk							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654403066794237957	Anlık olarak emekliliğime…#smrtg  1 adet ☀️#psdtc  3 adet 🔭#isyat  6 adet 📝 Ekleme yaptım 🧿🧿🧿 vade uzun yol dikenli… 🥇	tr	anlık olarak emekliliğime smrtg 1 adet psdtc 3 adet isyat 6 adet ekleme yaptım vade uzun yol dikenli							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654404073443958787	@arifverimli eğlence değil de hocam, hıdırellez için kulturel miras desek daha doğru olur.zaten adet diye yasadığ… https://t.co/pdHYd6vC6t	tr	arifverimli eğlence değil de hocam hıdırellez için kulturel miras desek daha doğru olur zaten adet diye yasadığ t co pdhyd6vc6t							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654405658882588674	Çayırova Belediyesine ait 5 adet işyeri kiraya verilecekhttps://t.co/1dlPauxBbI#ilangovtr https://t.co/Ga6p4CAc7L	tr	çayırova belediyesine ait 5 adet işyeri kiraya verilecekhttps t co 1dlpauxbbi ilangovtr t co ga6p4cac7l							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654405800628977665	taeminle minhonun bbl kullanmayı adet edinmeleri gerek	tr	taeminle minhonun bbl kullanmayı adet edinmeleri gerek							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654406199117225989	İlk yatırımcılarına birçok avantaj sunan Metatime, özel satış sürecinde toplam 100 milyon adet MetaCoin’i (MTC) sat… https://t.co/rukNGJ38Km	tr	i̇lk yatırımcılarına birçok avantaj sunan metatime özel satış sürecinde toplam 100 milyon adet metacoin i mtc sat t co rukngj38km							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654406368978141184	arkadaşlar #btc rahat durursa #gala çok ümitliyim  3 adet çok iyi haberi var 16 mayısa kadar inşallah beklentileri… https://t.co/ZBMynx4B1e	tr	arkadaşlar btc rahat durursa gala çok ümitliyim 3 adet çok iyi haberi var 16 mayısa kadar inşallah beklentileri t co zbmynx4b1e							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654407043011289090	RT @tarotofqueen: RT+takip+beğeni karşılığında bir adet Evet-Hayır sorusunu yazabilirsiniz.Saat 20.00 de biter.#tarot #KizilcikSerbeti…	tr	rt tarotofqueen rt takip beğeni karşılığında bir adet evet hayır sorusunu yazabilirsiniz saat 20 00 de biter tarot kizilcikserbeti							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654407959038902272	PepsiCo Türkiye 11 adet yüzde 100 elektrikli aracı filosuna kattı.https://t.co/nKlGUxc8oK https://t.co/1vekGeWvAp	tr	pepsico türkiye 11 adet yüzde 100 elektrikli aracı filosuna kattı t co nklguxc8ok t co 1vekgewvap							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654408424170352640	@crespoo00 Ahshndx 1 adet intörn	hu	crespoo00 ahshndx 1 adet intörn							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654408792036069376	RT @baskanzorluoglu: 6 adet Eyfel Kulesi yapılabilecek demir kullanıldı. Milyonlarca m³ kazı yapıldı. Filmlere konu olabilecek bir eser…👏🏻…	tr	rt baskanzorluoglu 6 adet eyfel kulesi yapılabilecek demir kullanıldı milyonlarca m³ kazı yapıldı filmlere konu olabilecek bir eser							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654409687507378176	@Bekrkacr 9.722 adet lot sayınızla rekor sizde, Sayın hocam, maşallah	tr	bekrkacr 9 722 adet lot sayınızla rekor sizde sayın hocam maşallah							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654410081339944961	RT @Austin19191: #VLK token piyasadaki 2. Yılını kutluyor bundan dolayı tam 100bin adet vulkania tokeni çekilişle dağıtacak bu çekilişe her…	tr	rt austin19191 vlk token piyasadaki 2 yılını kutluyor bundan dolayı tam 100bin adet vulkania tokeni çekilişle dağıtacak bu çekilişe her							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654409894714396673	@ahaber Bir de fabrika da üretimini görsek 20 adet numune gezdiriyorsunuz üretim varsa bizde alırız ama yok hep algı peşindesiniz	tr	ahaber bir de fabrika da üretimini görsek 20 adet numune gezdiriyorsunuz üretim varsa bizde alırız ama yok hep algı peşindesiniz							0	0	1	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654409849428660224	#EKSUN – Şirket paylarının geri alınmasına 1.000.000 adet paya karşılık 60 milyon TL kaynak ayrılmasına karar verildiği açıklandı.	tr	eksun şirket paylarının geri alınmasına 1 000 000 adet paya karşılık 60 milyon tl kaynak ayrılmasına karar verildiği açıklandı							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654410256686931968	RT @Defence_Turk: 🔵🇹🇷TCG ANADOLU’nun kızılötesi arama takip sistemi test edildi🔸Türk Hava Kuvvetleri'ne ait 2 adet F-16 Blok 50+ savaş uç…	tr	rt defence_turk tcg anadolu nun kızılötesi arama takip sistemi test edildi türk hava kuvvetleri ne ait 2 adet f 16 blok 50 savaş uç							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654411280080355330	@bogachanbilge Emmoglu, patron 80 e kader düşmeden geri alım yaomaz haftaya cumayı bekleyeceğim son bı 500 adet alım yapacagim , sonra devam	tr	bogachanbilge emmoglu patron 80 e kader düşmeden geri alım yaomaz haftaya cumayı bekleyeceğim son bı 500 adet alım yapacagim sonra devam							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654412052243308544	RT @HBFINANS_: #EKSUN – Şirket paylarının geri alınmasına 1.000.000 adet paya karşılık 60 milyon TL kaynak ayrılmasına karar verildiği açık…	tr	rt hbfinans_ eksun şirket paylarının geri alınmasına 1 000 000 adet paya karşılık 60 milyon tl kaynak ayrılmasına karar verildiği açık							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654412253163126786	Fenerbahçe - Olympiakos maçına 2 adet gişe fiyatından öğrenci bileti veriyorum ilgilenenler yazabilir	tr	fenerbahçe olympiakos maçına 2 adet gişe fiyatından öğrenci bileti veriyorum ilgilenenler yazabilir							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654412119368953856	@GalatasaraySK başak maçına yanyana 2 adet batı alt (123) bilet bulunur #bilet #maçbileti #biletdevir #biletdevret… https://t.co/OD3SUau0OT	tr	galatasaraysk başak maçına yanyana 2 adet batı alt 123 bilet bulunur bilet maçbileti biletdevir biletdevret t co od3suau0ot							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654412317751234560	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654412589974142976	Bugün #Hıdırellez :)Bizde bir adet daha var.Akşam niyetini dileyip,komşunun kapısını gidip dinliyorsun.Konuşulan şe… https://t.co/5heJ5LXHw7	tr	bugün hıdırellez bizde bir adet daha var akşam niyetini dileyip komşunun kapısını gidip dinliyorsun konuşulan şe t co 5hej5lxhw7							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654412655799541762	RT @yagmurderin22: linke tıklayarak 700 adet pornomu izleyebilirsiniz. Click on the link. Watch my 700 pieces of porn😎🍆💦💦💦💦satın almak iste…	tr	rt yagmurderin22 linke tıklayarak 700 adet pornomu izleyebilirsiniz click on the link watch my 700 pieces of porn satın almak iste							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654413903185494016	@TobbyKitty neyseki 3 dolara 13 adet almıştım :-) şaka gibi https://t.co/SP7kMijsRa	tr	tobbykitty neyseki 3 dolara 13 adet almıştım şaka gibi t co sp7kmijsra							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654414137659740160	@pawiuto 1 adet alabilirmiyim	tr	pawiuto 1 adet alabilirmiyim							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654414615814746116	RT @eozpeynirci: @yavuzoghan Valla şu ana kadar sadece 10-12 adet teslim edilmiş görünüyor. Resmi açıklama yok. CEO bu ay 1000'den fazla…	tr	rt eozpeynirci yavuzoghan valla şu ana kadar sadece 10 12 adet teslim edilmiş görünüyor resmi açıklama yok ceo bu ay 1000 den fazla							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654414716905586689	RT @muradcobanoglu: @NureddinNebati @kilicdarogluk Kendinizde olan ne varsa başkasına yıkıyorsunuz. Bunu adet edindiniz artık! https://t.co…	tr	rt muradcobanoglu nureddinnebati kilicdarogluk kendinizde olan ne varsa başkasına yıkıyorsunuz bunu adet edindiniz artık t co							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654414961026691072	RT @tarotofqueen: RT+takip+beğeni karşılığında bir adet Evet-Hayır sorusunu yazabilirsiniz.Saat 20.00 de biter.#tarot #KizilcikSerbeti…	tr	rt tarotofqueen rt takip beğeni karşılığında bir adet evet hayır sorusunu yazabilirsiniz saat 20 00 de biter tarot kizilcikserbeti							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654416028896468993	Fenerbahçe beko olympiakos kategori 7 iki adet bileti maça gidemeyeceğim için gişe fiyatından devrediyorum. Instagr… https://t.co/CQuWq4MKB2	tr	fenerbahçe beko olympiakos kategori 7 iki adet bileti maça gidemeyeceğim için gişe fiyatından devrediyorum instagr t co cquwq4mkb2							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654416504929017858	@AdnanKavustur oran olarak sanırın tunceli olur. adet olarak istanbul.	tr	adnankavustur oran olarak sanırın tunceli olur adet olarak istanbul							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654416851810541568	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654417022090899457	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654418394483924993	RT @hknhkn020: @serdarkilic9 Ağızında 42 adet dişiyle bir kemiği cips gibi yeme kabiliyetine sahip bir hayvanın sokaklarda ve kamusal alanl…	tr	rt hknhkn020 serdarkilic9 ağızında 42 adet dişiyle bir kemiği cips gibi yeme kabiliyetine sahip bir hayvanın sokaklarda ve kamusal alanl							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654418763545034752	⚠️⚠️NOT: Lot miktarının düşük olma sebebi hisse adet fiyatının pahalı olmasından dolayı. Yani korkutmasın. Zaten da… https://t.co/L5TUQ6eafH	tr	not lot miktarının düşük olma sebebi hisse adet fiyatının pahalı olmasından dolayı yani korkutmasın zaten da t co l5tuq6eafh							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654418980000481286	@fiyabameal Denizbank benimde bildiğim kadar standart 9000 TL veriyor maaş farkına bakmıyor 2 adet te otomatik fatura talimatı istiyor	tr	fiyabameal denizbank benimde bildiğim kadar standart 9000 tl veriyor maaş farkına bakmıyor 2 adet te otomatik fatura talimatı istiyor							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654419436311379968	RT @jandarma: İstanbul İl Jandarma Komutanlığınca yapılan operasyonlarda;✔️18 adet tabanca ve✔️3 adet makineli tabanca ile çok sayıda suç…	tr	rt jandarma i̇stanbul i̇l jandarma komutanlığınca yapılan operasyonlarda 18 adet tabanca ve 3 adet makineli tabanca ile çok sayıda suç							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654419589437046784	Az önce 1 adet açmaya 10 tl verdim şaka mıı	tr	az önce 1 adet açmaya 10 tl verdim şaka mıı							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654420336442589185	7 adet patates 61.25₺ olunca,insan “Kızıl Elma” lara bakamıyor !	tr	7 adet patates 61 25 olunca insan kızıl elma lara bakamıyor							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654420399747391488	RT @jandarma: İstanbul İl Jandarma Komutanlığınca yapılan operasyonlarda;✔️18 adet tabanca ve✔️3 adet makineli tabanca ile çok sayıda suç…	tr	rt jandarma i̇stanbul i̇l jandarma komutanlığınca yapılan operasyonlarda 18 adet tabanca ve 3 adet makineli tabanca ile çok sayıda suç							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654420577166270465	@EDhlmsSherl 33lüğü var tombulun adet yerini bulsun	tr	edhlmssherl 33lüğü var tombulun adet yerini bulsun							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654421251610296320	@lovekaiprince 2 adet 😍	en	lovekaiprince 2 adet							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654421668972904448	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654422335003189249	RT @hknhkn020: @serdarkilic9 Ağızında 42 adet dişiyle bir kemiği cips gibi yeme kabiliyetine sahip bir hayvanın sokaklarda ve kamusal alanl…	tr	rt hknhkn020 serdarkilic9 ağızında 42 adet dişiyle bir kemiği cips gibi yeme kabiliyetine sahip bir hayvanın sokaklarda ve kamusal alanl							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654422409691242498	RT @tarotofqueen: RT+takip+beğeni karşılığında bir adet Evet-Hayır sorusunu yazabilirsiniz.Saat 20.00 de biter.#tarot #KizilcikSerbeti…	tr	rt tarotofqueen rt takip beğeni karşılığında bir adet evet hayır sorusunu yazabilirsiniz saat 20 00 de biter tarot kizilcikserbeti							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654422908775571456	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654423095422189568	Nahid Yamak: Taraftarlarımızdan son bir ricam var. Store’da yaklaşık 6000 adet forma sizleri bekliyor. Fiyatlarını… https://t.co/qHYo98CqmJ	tr	nahid yamak taraftarlarımızdan son bir ricam var store da yaklaşık 6000 adet forma sizleri bekliyor fiyatlarını t co qhyo98cqmj							0	0	1	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654423367250849793	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
2023-05-05	adet	tag:search.twitter.com,2005:1654423764027711489	sigaranın sağlığa yararlarından bir adet örnek…büyük nimet, herkes faydalanmalı	tr	sigaranın sağlığa yararlarından bir adet örnek büyük nimet herkes faydalanmalı							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654423978755207169	RT @jandarma: İstanbul İl Jandarma Komutanlığınca yapılan operasyonlarda;✔️18 adet tabanca ve✔️3 adet makineli tabanca ile çok sayıda suç…	tr	rt jandarma i̇stanbul i̇l jandarma komutanlığınca yapılan operasyonlarda 18 adet tabanca ve 3 adet makineli tabanca ile çok sayıda suç							0	0	0	0	1	0
2023-05-05	adet	tag:search.twitter.com,2005:1654424464862347268	RT @mustfsnmz: KAP'a yapılan açıklamada Demirören'in Hürriyet Şirketi'nin sadece 4 adet matbaa tesisi binası ve arsası  (61480 M2) 816 mily…	tr	rt mustfsnmz kap a yapılan açıklamada demirören in hürriyet şirketi nin sadece 4 adet matbaa tesisi binası ve arsası 61480 m2 816 mily							0	0	0	0	0	0
